45038009,037600260305,HONEY DELI HAM,300
45137134,011822037686,"BIG FIZZ, COLA",700
45207613,031506731112,PROVOLONE CHEESE,300
45342662,041512101106,CUT ZITI,400
45001790,051379025588,"FRESH & EASY, MAYOCOBA BEANS",400
45112211,072030021102,8 PUMPKIN DONUTS,500
45151120,030034021979,FRUITION SPARKLING WATER,700
45029133,074027001081,PEELED TINY SHRIMP,200
45373261,028435399490,CHERRY GUAVA BLEND'R ANTIOXIDANT SPARKLING WATER,700
45137249,002114061706,CREAM SODA,700
45005639,036632035608,"DANNON, ACTIVIA, FIBER PROBIOTIC LOWFAT YOGURT, STRAWBERRY",300
45375019,033200011705,ARM & HAMMER BAKING SODA,800
45213665,030034080808,ORANGE JUICE,300
45054166,041497348510,CLASSIC COOKIE MIX,600
45009855,073981340649,BONELESS DUCK BREAST,200
45173070,026638214008,AMERICAN CHEESE,300
45018855,010096068983,WHITE STYLE VINEGAR,400
45257965,688267154775,BEEF BRISKET,200
45305991,000007820100,GINGER ALE SODA,700
45053706,041497084609,MOZZARELLA CHEESE,300
45001585,073007109106,HONEY MUSTARD,400
45290295,738985220709,100% BREAST MEAT GROUND CHICKEN,200
45186505,846340001419,GREEN LEAF LETTUCE,100
45002602,058449708018,MANNA BREAD,500
45181850,026086266000,DELI BOLOGNA,300
45035836,886926484359,RAW SHRIMP,200
45212700,850725002175,CANTALOUPE,100
45122966,031506710117,SWISS CHEESE,300
45211269,077052906260,BONE IN PORK CHOPS,200
45374993,037000073123,BOUNCE OUTDOOR EFFECTS DRYER SHEETS,800
45045342,688267083662,GROUND TURKEY,200
45003905,035826081490,SUGAR COOKIES,500
45137331,036511007078,"DAY'S, PINEAPPLE SODA",700
45375029,037000979241,GILLETE CLEAR GEL ARCTIC ICE DEODORANT,800
45145396,021136110180,"TOPO CHICO, FLAVORED SPARKLING WATER",700
45035558,039978003010,BARLEY FLOUR,600
45001547,505137906921,LITE MAYONNAISE,400
45138656,011110502742,WHOLE VITAMIN D MILK,300
45008568,046675000761,"YOCRUNCH, LOWFAT YOGURT WITH FUN TOPPINGS, VANILLA",300
45375007,850001486064,Ola Prima Lemon Essential Oil,800
45184620,636289171454,GRASS FED BEEF STRIP STEAK,200
45084204,099482414405,"365 EVERYDAY VALUE, ORGANIC TOMATO SAUCE",400
45011545,856360005168,"DUCK COMMANDER FAMILY FOODS, MISS KAY'S CARROT CAKE",500
45374998,044600309903,CLOROX AUTOMATIC TOILET BOWL CLEANER,800
45102572,071314074599,ASSORTED DONUTS,500
45038946,737880961502,CHOCOLATE CHIP COOKIE MIX,600
45267494,652003101262,ONION,100
45353041,792338817435,SPARE RIBS,200
45058993,016291442467,100% ORGANIC CAYENNE PEPPER,600
45003085,041318241518,"SCHNUCKS, HOME STYLE SOFT & CHEWY MOLASSES COOKIES",500
45283648,037600089241,GARLIC,100
45226866,085239268346,CHUCK ROAST,200
45005571,036632009784,"DANNON, DANIMALS, NONFAT YOGURT WITH CHOCOLATE CANDIES TOPPING, VANILLA",300
45037696,041250165095,"MARKETS OF MEIJER, BANANA NUT MUFFINS",500
45183165,070800313730,END-CUT PORK CHOPS,200
45062101,041716601433,CRUMBLED FETA CHEESE,300
45136676,742365264023,ORGANIC 2% REDUCED FAT MILK,300
45049077,076114330036,CHILI POWDER,600
45016313,016459200441,BANANA,100
45250115,099999002393,G2 THIRST QUENCHER GATORADE,700
45273478,045255118643,BABY RED POTATOES,100
45051579,072980000097,CHICKEN WING SAUCE,400
45011147,036800111158,"FOOD CLUB, CREAM OF MUSHROOM CONDENSED SOUP",400
45147004,041755220732,ORGANIC SPARKLING WATER,700
45196873,041415479623,DELI MACARONI SALAD,300
45181070,011535506875,ANGUS GROUND BEEF,200
45012200,036800313842,EARL GREY BLACK TEA,700
45375015,044600313429,CLOROX BLEACH CRYSTALS,800
45136543,025293002531,ALMOND CREAMER,300
45008795,041498125004,SPAGHETTI & MEATBALLS IN TOMATO SAUCE,400
45202908,811663026852,BABY BACK PORK RIBS,200
45151161,030034095550,FRUITION SPARKLING WATER,700
45375010,037000973058,DAWN ORIGINAL SCENT DISH DETERGENT,800
45032942,706624975501,"BETTER'N EGGS, EGG PRODUCT",300
45286899,851694003835,GRAPEFRUIT,100
45077394,786969030059,OAK AGED ORGANIC RED WINE VINEGAR,400
45002208,052159701321,ORGANIC GREEK NONFAT YOGURT,300
45374270,853156007207,WATERMELON STRAWBERRY YERBA MATE SPARKLING WATER,700
45212336,740247017415,HONEY PECAN CREAM CHEESE,300
45056580,052100020327,PAPRIKA,600
45006095,071673010955,"STROEHMANN, WHITE BREAD",500
45040420,041250663829,"MEIJER, CHICKEN WITH RICE CONDENSED SOUP",400
45226591,812985016132,RED SEEDLESS GRAPES,100
45054412,041497086603,CHUNK FETA CHEESE,300
45004306,032251048654,MACARONI & BEEF IN TOMATO SAUCE,400
45209021,011225124532,VANILLA CARAMEL NON-DAIRY COFFEE CREAMER,300
45044182,688267151842,"SIMPLY ENJOY, CLASSIC CHEESE CAKE",500
45019188,073436348190,LUMP CRAB MEAT,200
45264282,812985018051,BLACK SEEDLESS GRAPES,100
45312391,078000010404,"7UP, CAFFEINE FREE NATURALLY FLAVORED SODA",700
45054130,041497002559,MINI DONUTS,500
45001594,085239233436,ROASTED GARLIC HUMMUS,300
45139919,042222319003,TURKEY BREAST TENDERLOINS,200
45001533,051379019976,CLASSIC BARBECUE SAUCE,400
45186949,859557004258,ORGANIC STEW MEAT,200
45182083,035826085696,GROUND BEEF CHUCK,200
45037667,041250165125,"MARKETS OF MEIJER, DOUBLE CHOC CHIP MUFFINS",500
45375003,381370046691,BAND AID SHEER STRIPS,800
45130337,027000500064,HUNTS Traditional Spaghetti Sauce,400
45011338,041511320010,"ROMAN MEAL, NATURAL WHOLE GRAIN GOODNESS, ROUND TOP BREAD",500
45002952,812410000316,SALMON BURGERS,200
45093509,041129020487,ROTINI,400
45375022,025700713661,SCRUBBING BUBBLES CITRUS SCENT,800
45137508,041545600560,"MASON'S, REAL ROOT BEER SODA",700
45021596,071022330086,PHILIPPINE MANGO,100
45277075,011535501931,ORGANIC GRAPE TOMATOES,100
45082197,078742353388,IODIZED SALT,600
45005182,071202117629,"DOLE, BLUEBERRIES",100
45182157,036217273043,BUTTERNUT SQUASH,100
45060446,016291441507,SAGE,600
45008571,046675013297,"YOCRUNCH, BANANA LOWFAT YOGURT WITH NILLA WAFERS PIECES",300
45185839,812154021509,BISON RIBEYE STEAK,200
45366409,688267041648,GOLDEN DELICIOUS APPLES,100
45089465,070552701021,FRENCH DRESSING,400
45375001,312547427555,LISTERINE COOL MINT MOUTH WASH,800
45235438,021908500294,PREMIUM ORGANIC ASPARAGUS CUTS,100
45051408,051933338821,ULTRA MOIST CAKE MIX,600
45040419,041250161103,"MEIJER, NOODLE-ISCIOUS CONDENSED SOUP",400
45360892,024699019464,"MORTON, IODIZED SALT",600
45059829,048001605626,"HELLMANN'S, ORGANIC MAYONNAISE",400
45003496,076410093031,PEANUT BUTTER COOKIES,500
45177198,075450127140,COLBY JACK CHEESE,300
45230275,688267170010,RED ONION,100
45037998,037600132824,SMOKED DELI HAM,300
45137109,011161022473,ORANGE SODA,700
45012441,609207618157,PINEAPPLE,100
45335798,888670019900,ORGANIC RED DELICIOUS APPLES,100
45001788,051379025571,"FRESH & EASY, GARBANZO BEANS",400
45108893,018184095019,ASPARAGUS,100
45150448,855714002518,ENHANCED SPARKLING WATER,700
45025665,033383902050,CLASSIC CUT AND PEELED BABY CARROTS,100
45372883,888670053324,ZUCCHINI SQUASH,100
45137217,002114061490,CITRUS SODA,700
45005613,884912003218,GREEK YOGURT + WHOLE GRAIN,300
45375018,036000432831,KLEENEX ULTRA SOFT TISSUES,800
45213663,030034080792,ORANGE JUICE,300
45054163,041497348503,CLASSIC COOKIE MIX,600
45009358,070796801037,"CENTO, ESCAROLE SOUP IN CHICKEN BROTH",400
45206561,033400050535,"SAN GIORGIO, QUICK COOK, ENRICHED MACARONI PRODUCT, ELBOW",400
45170832,711464506211,"BLUE DRAGON, HONEY TERIYAKI SAUCE",400
45016975,037600132602,"HORMEL, NATURAL CHOICE, OVEN ROASTED DELI TURKEY",300
45375013,381371161058,AVEENO SHEER HYDRATION LOTION,800
45257643,086824556787,SWEET & SOUR SALAD DRESSING,400
45033738,854615002214,RAW CRUNCHY KALE,100
45289534,085239005859,"RASPBERRY, BLACKBERRY SPARKLING WATER",700
45078918,011110674241,"KROGER, CREAMY FRENCH DRESSING",400
45002554,041303003251,PINTO BEANS,400
45212537,814944010656,TOMATO,100
45058865,085239114261,TOP SIRLOIN STEAK,200
45043084,750108810257,OREGANO,600
45005107,202393008968,GROUND BEEF PATTIES,200
45211063,074136017911,QUESO CHEESE,300
45374992,044600313429,CLOROX BLEACH CRYSTALS,800
45045025,041449470368,BAKERY STYLE COOKIE MIX,600
45003706,072250064903,MILLION DOLLAR WHITE BREAD,500
45137291,002114064180,KOUNTRY MIST SODA,700
45375028,037000937258,HEAD & SHOULDERS 2 IN 1 SHAMPOO,800
45143237,041755220718,ORGANIC SPARKLING WATER,700
45035547,039978003096,WHOLE WHEAT GRAHAM FLOUR,600
45138493,041321006388,"WISH-BONE, RUSSIAN DRESSING",400
45008567,046675000303,"YOCRUNCH, LOWFAT YOGURT WITH KELLOGG'S GRANOLA, STRAWBERRY & BANANA",300
45183798,071014812736,DELI-STYLE SLICED PASTRAMI,300
45083997,011110868053,STIR FRY SAUCE,400
45011474,186852000631,"TALENTI, GELATO, GERMAN CHOCOLATE CAKE",500
45003034,041318020502,"SCHNUCKS, PORK & BEANS, IN TOMATO SAUCE",400
45374997,017000029863,DIAL FOAMING ANTI-BACTERIAL HAND WASH,800
45102449,011225022142,CREAMY FRENCH DRESSING,400
45038632,041250469421,BONELESS SKINLESS CHICKEN BREAST PORTIONS WITH RIB MEAT,200
45375025,079400181589,SUAVE EXTREME HOLD HAIRSPRAY,800
45267462,640484002499,ROSEMARY,600
45058913,016291442375,100|% ORGANIC COARSE GROUND BLACK PEPPER,600
45023949,815369012072,"CADIA, ORGANIC MANGO",100
45283403,041268166190,SPRING MIX FRESH GREENS WASHED & READY TO USE,100
45082853,011213410654,LARGE BROWN EGGS,300
45005513,078742432908,"GREAT VALUE, FAT FREE CREAM CHEESE",300
45182818,047126141347,SIRLOIN GROUND BEEF,200
45061876,018959200051,FAMOUS WING SAUCE,400
45367816,075391000475,LAMB BONE-IN LAMB LEGS,200
45045806,041335000556,"KEN'S STEAK HOUSE, CREAMY ITALIAN DRESSING",400
45015502,036632018359,"DANNON, OIKOS, GREEK NONFAT YOGURT, STRAWBERRY BANANA",300
45241452,901577046414,"PAXS, CAESAR SALAD DRESSING",400
45272415,028800280828,ORGANIC CAULIFLOWER,100
45051494,072036708861,MOLTEN LAVA CAKE MIX,600
45011025,091037162250,"APPLE VILLA, ALL NATURAL APPLE PANCAKE",500
45145815,032000007215,SPARKLETTS SPARKLING WATER,700
45196156,046567030548,ARTICHOKE,100
45180969,011110993830,NATURAL GROUND PORK,200
45012199,036800313873,PEPPERMINT HERBAL TEA,700
45375014,037000904946,FEBREZE ISLAND FRESH AIR EFFECTS,800
45136211,041318521276,1% LOWFAT MILK,300
45008715,041303001899,SHREDDED WHEAT WHOLE GRAIN WHEAT CEREAL,400
45201668,742158691814,CHICKEN WINGS,200
45346631,708820179769,MUSSELS,200
45002135,795709040012,VANILLA BEAN CREAMY AUSTRALIAN STYLE NONFAT YOGURT,300
45375009,044666016560,Clorox Disinfecting Wipes,800
45118159,011196650801,CAULIFLOWER,100
45032888,035826092892,"FOOD LION, ALL-PURPOSE FLOUR",600
45077180,786969030080,GRAND RESERVE BALSAMIC VINEGAR,400
45032554,888048000288,"FRESH ATTITUDE, BABY SPINACH",100
45373753,854652006213,ORANGE MANGO SPARKLING WATER,700
45137265,002114065124,CAFFEINE FREE SODA,700
45005803,078742083827,WHOLE NEW POTATOES,100
45225336,041415065536,ORGANIC WHOLE BROCCOLI FLORETS,100
45054348,639277218100,LIGHT ITALIAN DRESSING,400
45004110,080602016814,BISCOTTI CRISP ALMOND COOKIES,500
45208335,071078752474,PROVOLONE CHEESE,300
45044167,688267035944,ORGANIC BABY SPINACH & BABY KALE,100
45019139,071072013601,"VIGO, ITALIAN STYLE SEASONED BREADCRUMBS",400
45263384,070152800070,KOSHER STYLE PICKLE,400
45311929,078000013016,"DIET 7 UP, DIET SODA",700
45054126,041497002597,GLAZED STRABERRY MINI DONUTS,500
45001593,085239233443,SPINACH & ARTICHOKE HUMMUS,300
45139871,042222893008,"JENNIE-O, GROUND TURKEY",200
45001532,051379019983,ORIGINAL BARBECUE SAUCE,400
45186943,859557004104,RIBEYE STEAK,200
45181927,033383087122,ORGANIC GALA APPLES,100
45036551,030900180076,TURKEY BREAST,200
45375002,079400181589,SUAVE EXTREME HOLD HAIRSPRAY,800
45126494,070200550681,LEMON,100
45011322,072250011396,"WONDER, ITALIAN BREAD",500
45002934,048481011016,MILD TURKEY CHILI WITH BEANS,400
45374995,036000432831,KLEENEX ULTRA SOFT TISSUES,800
45004009,020200170044,FUDGE PEANUT BUTTER FILLED COOKIES,500
45375021,044600309903,CLOROX AUTOMATIC TOILET BOWL CLEANER,800
45137478,041415054363,"PUBLIX, GINGER ALE SODA",700
45021425,041497278107,"WEIS QUALITY, TOMATO SAUCE",400
45080855,041318060171,NON-DAIRY COFFEE CREAMER,300
45035590,858959004255,ROMAINE HEARTS,100
45138658,011110503251,SKIM FAT FREE MILK,300
45008570,046675000945,"YOCRUNCH, SPRINKL'INS, LOWFAT YOGURT WITH FUN TOPPINGS, STRAWBERRY",300
45184866,681131091114,ORGANIC RUSSET POTATOES,100
45366276,050500720045,BONELESS PORK SHOULDER BUTT,200
45086747,011110855527,"KROGER, IODIZED SALT",600
45375000,037000989080,OLAY ULTRA MOISTURE BODY WASH,800
45051407,051933338791,ULTRA MOIST CAKE MIX,600
45267832,663593498878,GRAPE SODA,700
45359850,079893419107,ORGANIC BABY SPINACH & ARUGULA,100
45059212,041318020915,CRUSHED TOMATOES IN TOMATO PUREE,400
45003244,035549976431,ITALIAN ALMOND COOKIES,500
45176333,075450050226,ANGEL FOOD DELUXE CAKE MIX,600
45230254,688267011610,SALAD MIX,100
45037730,070200500440,HONEY FRENCH DRESSING,400
45137101,011150164276,"ROUNDY'S, SODA, CHERRY COLA",700
45012377,609207617983,STRAWBERRY,100
45332952,041512086502,PURE LEMON EXTRACT,600
45050255,017300250271,"SPICE TREASURES, CHILI POWDER",600
45001769,051379005887,BOIL-IN-BAG BROWN RICE,400
45274979,605806001437,RED IDAHO POTATOES,100
45011311,071518050085,"HODGSON MILL, WHITE WHOLE WHEAT FLOUR",600
45150447,855714002341,ENHANCED SPARKLING WATER,700
45024711,049568550169,SOUR CREAM,300
45200896,706073911105,BONELESS BEEF NEW YORK STRIP STEAK,200
45137199,002114061430,ZERO CALORIE COLA,700
45012212,036800121591,HAZELNUT NON-DAIRY CREAMER,300
45375017,037000930457,TIDE PODS  ORIGINAL SCENT,800
45136566,742365264405,ORGANIC WHOLE MILK,300
45009157,073410312001,SEASONED CUBED STUFFING,400
45203303,859002004192,RED GRAPES,100
45152879,086854063590,COLA,700
45016362,055712025766,MUESLI CEREAL,400
45375012,762148265603,ECOSMART 60W CFL BULBS,800
45051981,041497045433,TILAPIA FILLETS,200
45033420,639277990075,"SUPREME TRADITION, PAPRIKA",600
45289035,725677815596,THYME,600
45078879,011110669131,CALIFORNIA FRENCH DRESSING,400
45002271,036632078896,GREEK YOGURT,300
45181100,011150949781,CINNAMON,600
45212448,780562860327,KIWI FRUIT,100
45058827,070796400100,DOUBLE CONCENTRATED TOMATO PASTE,400
45042478,888109150037,FLAVORED MINI DONUTS,500
45004341,072036130679,"HARRIS TEETER, CHICKEN NOODLE CLASSIC SOUP",400
45210766,070038638735,ORGANIC RASPBERRIES,100
45374991,037000904946,FEBREZE ISLAND FRESH AIR EFFECTS,800
45044977,814153001827,"SWEET CITY, CHEESE COFFEE CAKE",500
45003705,816120011112,SMART COOKIES,500
45317669,048500022221,WATERMELON,100
45001767,051379051709,INSTANT WHITE RICE,400
45375027,310158887096,SENSODYNE PRONAMEL GENTLE WHITENING TOOTHPASTE,800
45142824,041130209369,DIET GINGER ALE,700
45001543,505137906891,SPICY BROWN MUSTARD,400
45192424,753182678597,EGG NOODLES,400
45138289,711381024010,SESAME GINGER TERIYAKI SAUCE,400
45037686,041250164968,"MARKETS OF MEIJER, LEMON POPPYSEED MINI MUFFINS",500
45135750,093966002331,LOWFAT MILK,300
45011340,071010326190,"SCHMIDT, BLUERIBBON, BREAD",500
45003005,084253243643,SPLIT PEA SOUP,400
45374996,033200011705,ARM & HAMMER BAKING SODA,800
45102343,071314074582,POWDERED SUGAR MINI DONUTS,500
45038127,037600276269,TURKEY,200
45375024,312547427555,LISTERINE COOL MINT MOUTH WASH,800
45264284,812985018143,GREEN SEEDLESS GRAPES,100
45058907,037600404488,PORK TENDERLOIN,200
45023141,741643022881,WHOLE MUSHROOMS,100
45281339,021130152629,"MEATLOAF BLEND, GROUND BEEF, GROUND PORK",200
45082827,011213410166,GRADE A EGGS,300
45005341,758543470001,"VOSKOS, NON FAT GREEK YOGURT, WILD BLUEBERRY",300
45182462,041268191345,RED DELICIOUS APPLE,100
45061066,037600328456,SWEET CORN CAKE MIX,600
45366755,907539101766,BEEF SHORT RIBS,200
45015501,036632018366,"DANNON, OIKOS, GREEK NONFAT YOGURT, BLACKBERRY",300
45239362,032817240371,"AGROMONTE, PASSATA CHERRY TOMATO PUREE",400
45272378,023933300139,GARLIC HERB CREAM CHEESE,300
45051410,051933341296,CONFETTI ULTRA MOIST CAKE MIX,600
45011024,081988760032,"ELI'S, COOKIE CHEESECAKE",500
45363472,734347082008,RUTABAGA,100
45195736,030223043362,ORGANIC BABY SPRING MIX,100
45003499,076410400013,CHOC-O LUNCH COOKIES,500
45180879,009485800006,PEPPER,100
45012009,072030004341,DEVIL'S FOOD ICED CAKE,500
45231769,085239142851,ORGANIC STRAWBERRIES,100
45135768,744473909544,ALMOND MILK,300
45038027,037600593205,"HORMEL, NATURAL CHOICE, ROTISSERIE SEASONED DELI CHICKEN BREAST",300
45137140,011822037730,"BIG FIZZ, LEMON LIME SODA",700
45344337,085239010686,ORGANIC ASPARAGUS SPEARS,100
45375008,044600012049,CLOROX CLEAN-UP CLEANER + BLEACH,800
45113623,762111986405,SWEETENED ICED COFFEE,700
45064821,072368104621,TRADITIONAL BREADCRUMBS,400
45030273,075925306223,CHEDDAR CHEESE,300
45373476,814866029156,PRE-CUT BABY BACK PORK RIBS,200
45137258,002114061710,RED CREAM SODA,700
45005747,078742056548,"GREAT VALUE, MANDARIN ORANGES",100
45225265,041303020937,BROCCOLI,100
45054314,026662550646,MEXICAN STYLE CHILI POWDER,600
45174692,041299119103,AMERICAN CHEESE,300
45019138,089397105192,"RACCONTO, PLAIN BREADCRUMBS",400
45263331,070152400102,FRESH PACK BREAD-N-BUTTERS PICKLE,400
45308412,000004955106,"SPRITE, LEMON-LIME SODA",700
45053831,041497101993,JUMBO GLAZED DONUTS,500
45001592,085239233467,SUN-DRIED TOMATO & BASIL HUMMUS,300
45291976,046567007571,BLACKBERRIES,100
45186581,848737007103,ORGANIC DICED BUTTERNUT SQUASH,100
45002836,028833060305,SPROUTED BARLEY BREAD,500
45181851,031506101052,DELI BEEF FRANKS,300
45035878,713733781770,ORGANIC GROUND PAPRIKA,600
45058898,024105780759,CHICKEN BREAST TENDERS,200
45126334,829944090300,SCALLOPS,200
45044020,688267145094,LARGE RAW SHRIMP,200
45374994,037000930457,TIDE PODS ORIGINAL SCENT,800
45003991,085239411742,MUFFINS,500
45375020,017000029863,DIAL FOAMING ANTI-BACTERIAL HAND WASH,800
45137398,041130209352,"SUPER CHILL, RASPBERRY GINGER ALE SODA, RASPBERRY GINGER ALE",700
45019194,048000011725,PREMIUM WILD-CAUGHT PINK SALMON,200
45080208,070980113588,WHIPPED SALAD DRESSING,400
45035562,039978003201,WHOLE GRAIN QUINOA FLOUR,600
45374986,044666016560,Clorox Disinfecting Wipes,800
45138657,011110853332,LACTOSE FREE VITAMIN D MILK,300
45184784,660275202617,ORGANIC GROUND CHICKEN,200
45363722,845857020029,SPANISH CLEMENTINES,100
45002877,687652170017,ORGANIC CREAM CHEESE,300
45374999,025700713661,SCRUBBING BUBBLES CITRUS SCENT,800
45038952,041449470344,COOKIE MIX,600
45267816,667859020049,SPAGHETTI SQUASH,100
45357116,036800384132,"ENRICHED MACARONI, ZITI",400
45059069,041318200812,REAL MAYONNAISE,400
45003122,000000740661,SPROUTED 7-GRAIN BREAD,500
45284357,080020400042,VANILLA CREAM SODA,700
45229588,041303069707,ITALIAN GROUND PORK SAUSAGE,200
45005595,036632009852,SUPERSTARS GREEK LOWFAT YOGURT,300
45037702,041250165101,"MARKETS OF MEIJER, FRESH RAISIN BRAN MUFFINS",500
45183394,073030811373,TILAPIA SKINLESS AND BONELESS,200
45062583,023923300309,"EARTH'S BEST ORGANIC, CARROTS",100
